toi,tic,cps_name,evol,source,disp,photo_vetting,spec_vetting,ao_vetting,ra,dec,tmag,tmag_err,bmag,vmag,b_v,jmag,hmag,kmag,gmag,bpmag,bp_g,delta_g,delta_g_flag,j,j_prime,nobs,last_observed,template,nobs_goal,tot_time,rem_nobs,rem_time,n_comments,last_comment,rs,rs_err,r_s,m_s,teff,teff_err,t_eff,teff_jump,logg,logg_err,logg_jump,feh,f_eh,ast_det_c,c_sector,ast_det_t,t_sector,color,vsini,prot,sval,sigma_act,sigma_rot,sigma_gran,sigma_rv,sigma_tot,limit,logrhk,ruwe,rp,rp_err,mp,k,kerr,ksig,epoch,epoch_err,period,period_err,dur,dur_err,b_est,circ_dur,circ_dur_err,max_circ_dur,a_to_R,depth,depth_err,teq,sinc,SNR,dist,prv,ra_J2000,dec_J2000,drop,finish,nobs_5sig,rt_5sig,tt_5sig,nobs_10sig,rt_10sig,tt_10sig,alerted,updated,tks_comments,toi_comments,comment_list,activity
128.01,391949880,-,MS,spoc,CPC,-,-,-,79.5225,-80.9647,7.9,0.017,9.083,8.44,0.643,7.311,7.018,6.932,8.372,8.665,0.301,-0.09300000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,5.05,60.0,5.05,0.0,-1.0,1.31,0.15,1.13,1.13,6086.0,193.0,6059.0,-1.0,4.263,0.261,,,,0.0731,5.0,0.0731,5.0,,,,,0.0,0.0,1.72,0.94,1.96,TRUE,,0.92,2.77,0.94,6.94,2.4,0.25,9.6,1328.1293,0.0019,4.940663,0.000654,2.2,0.28,0.75,2.77,0.84,3.35,11.26,398.56,28.43,1260.0,596.0,16.0,68.47,FALSE,05 18 05.4,-80 57 52,FALSE,FALSE,20.0,1.72,1.72,67.0,5.63,5.63,2018-09-05 18:34:19+0000,2018-09-05 18:34:19+0000,-,"There is a nearby (2"") comoving dMag~2.5 star. If the signal originates from either the target star or nearby star it could still be a small planet.",-,
129.01,201248411,-,MS,spoc,VPC,-,-,-,0.1871,-54.8305,9.824,0.017,12.099,11.0,1.099,8.922,8.4,8.29,10.59,11.235,0.66,0.245,FALSE,,,0.0,-1.0,FALSE,60.0,13.71,60.0,13.71,0.0,-1.0,0.78,0.12,0.76,0.7,4486.0,175.0,4486.0,-1.0,4.499,0.339,,,,0.0503,2.0,0.0503,2.0,,,,,0.0,0.0,0.64,1.57,1.7,TRUE,,1.05,9.22,2.04,62.37,50.91,0.22,231.41,1354.5524,0.0001,0.980981,1E-05,0.74,0.01,0.88,1.26,0.41,1.54,4.86,7028.42,120.83,-1.0,-1.0,108.0,61.79,FALSE,00 00 44.9,-54 49 49,FALSE,FALSE,20.0,4.8,4.8,30.0,7.03,7.03,2018-10-22 19:57:31+0000,2018-10-22 19:57:31+0000,-,TOI 129.01,-,
130.01,263003176,-,MS,spoc,PPC,-,-,-,12.5412,-83.744,7.426,0.019,8.459,7.94,0.519,6.949,6.673000000000000,6.605,7.8040000000000000,8.096,0.298,0.062,FALSE,,,0.0,-1.0,FALSE,60.0,5.05,60.0,5.05,0.0,-1.0,1.14,0.1,1.14,1.23,6295.0,56.0,6295.0,-1.0,4.438,0.0,,,,0.0762,3.0,0.0762,3.0,,,,,0.0,0.0,1.57,0.75,1.74,TRUE,,1.04,2.37,1.13,6.0,1.38,0.22,6.27,1336.5596,0.0022,14.339928,0.003271,4.67,0.53,0.08,3.96,1.11,4.69,23.35,408.79,24.45,835.0,115.0,22.0,57.58,FALSE,00 50 09.9,-83 44 38,FALSE,FALSE,40.0,3.38,3.38,159.0,13.3,13.3,2018-09-05 18:34:18+0000,2018-09-05 18:34:18+0000,-,Centroid shift is almost a pixel away but there is no corresponding star in that position. There are two nearby stars Gmag=13 close to the NW and Gmag=18 to the SE. If the transit signal is on target it is a small planet around a bright star.,-,
131.01,235037761,-,Binary,spoc,BEB,-,-,-,353.8268,-64.5618,9.737,0.018000000000000000,12.297,11.082,,8.638,8.024,7.862,10.665,11.484000000000000,,,TRUE,,,0.0,-1.0,FALSE,60.0,14.15,60.0,14.15,0.0,-1.0,0.9,0.19,0.9,,4174.0,172.0,4174.0,-1.0,4.342,0.433,,,,0.0506,1.0,0.0506,1.0,,,,,0.0,0.0,0.63,1.6,1.72,TRUE,,14.12,12.72,4.59,317.83,115.08,0.22,523.09,1326.069,0.0004,6.240662,0.000179,1.57,0.04,0.86,2.47,0.89,3.07,15.53,9113.48,231.66,729.0,66.0,0.0,,FALSE,23 35 18.4,-64 33 42,FALSE,FALSE,20.0,4.96,4.96,30.0,7.26,7.26,2018-09-05 18:51:57+0000,2018-09-05 18:51:57+0000,-,V shaped,-,
132.01,89020549,-,MS,spoc,VPC,-,-,-,338.3994,-43.4366,10.803,0.018000000000000000,12.067,11.197000000000000,0.87,10.141,9.762,9.646,11.321,11.757,0.45300000000000000,0.36200000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,14.79,60.0,14.79,0.0,-1.0,0.88,0.18,0.94,0.91,5673.0,188.0,5304.0,-1.0,4.5540000000000000,0.419,,,,0.0502,1.0,0.0502,1.0,,,,,0.0,0.0,0.91,1.64,1.88,TRUE,,1.24,3.31,1.65,8.19,4.35,0.24,18.12,1326.904,0.0018,2.109307,0.00025,2.07,0.36,0.4,1.82,0.63,2.26,7.14,1379.43,84.68,1305.0,687.0,0.0,163.68,FALSE,22 33 35.9,-43 26 11,FALSE,FALSE,20.0,5.2,5.2,30.0,7.6,7.6,2018-09-05 18:51:57+0000,2018-09-05 18:51:57+0000,-,Possible centroid shift toward faint star to the SE,-,
133.01,219338557,-,MS,spoc,VPC,-,-,-,354.3957,-58.9546,9.883,0.018000000000000000,12.669,11.551000000000000,1.1180000000000000,8.889,8.286,8.122,10.724,11.453,0.7440000000000000,-0.016,FALSE,,,0.0,-1.0,FALSE,60.0,16.99,60.0,16.99,0.0,-1.0,0.71,0.06,0.65,0.67,4028.0,170.0,4281.0,-1.0,4.559,0.201,,,,0.05,1.0,0.05,1.0,,,,,0.0,0.0,0.54,1.79,1.87,TRUE,,1.01,2.16,1.92,5.51,2.28,0.24,9.5,1327.2914,0.0028,8.1952,0.001473,2.31,0.46,0.52,2.29,0.65,2.72,23.04,946.44,82.18,567.0,24.0,0.0,48.63,FALSE,23 37 35.0,-58 57 16,FALSE,FALSE,20.0,6.04,6.04,68.0,19.18,19.18,2018-09-05 18:51:57+0000,2018-09-05 18:51:57+0000,-,,-,
134.01,234994474,-,MS,spoc,CPC,-,-,-,350.0313,-60.0652,9.169,0.019,12.46,11.005,1.455,7.941,7.32,7.0820000000000000,10.232000000000000,11.281000000000000,1.063,0.423,FALSE,,,0.0,-1.0,FALSE,60.0,13.74,60.0,13.74,0.0,-1.0,0.6,0.02,0.6,0.59,3794.0,69.0,3746.0,-1.0,4.678,0.063,,,,0.0501,1.0,0.0501,1.0,,,,,0.0,0.0,0.34,1.57,1.61,TRUE,,1.05,1.58,0.36,4.12,3.34,0.21,15.9,1326.0332,0.0015,1.401461,0.00013700000000000000,1.26,0.21,0.49,1.25,0.33,1.45,7.37,565.5,37.85,894.0,151.0,0.0,25.15,FALSE,23 20 07.5,-60 03 54,FALSE,FALSE,20.0,4.81,4.81,30.0,7.04,7.04,2018-09-05 18:51:57+0000,2018-09-05 18:51:57+0000,-,Level 1 candidate,-,
135.01,267263253,-,MS,spoc,P,-,-,-,7.3289,-76.3041,9.213,0.019,10.047,9.595,0.452,8.825,8.651,8.595,9.52,9.752,0.243,0.299,FALSE,,,0.0,-1.0,FALSE,60.0,6.08,60.0,6.08,0.0,-1.0,1.55,0.21,1.59,1.46,6888.0,204.0,6792.0,-1.0,4.234,0.35600000000000000,,,,0.0547,1.0,0.0547,1.0,,,,,0.0,0.0,2.34,1.39,2.72,TRUE,,1.0,15.95,2.12,317.83,98.42,0.35,281.2,1325.7838,0.0002,4.126904,5.7E-05,4.49,0.02,-3.02,3.38,1.03,4.08,7.73,10068.55,33.41,1574.0,1454.0,0.0,196.85,FALSE,00 29 18.9,-76 18 14,FALSE,FALSE,20.0,2.09,2.09,30.0,3.08,3.08,2018-09-05 18:51:57+0000,2018-09-05 18:51:57+0000,-,,-,
136.01,410153553,-,MS,spoc,VP,-,-,-,340.4921,-69.169,11.877,0.064,16.942,15.24,1.702,10.046,9.477,9.145,13.393000000000000,15.451000000000000,2.082,0.307,FALSE,,,0.0,-1.0,FALSE,60.0,32.75,60.0,32.75,0.0,-1.0,0.18,0.03,0.19,0.16,3043.0,63.0,3004.0,-1.0,5.097,0.4270000000000000,,,,0.05,1.0,0.05,1.0,,,,,0.0,0.0,0.13,6.8,6.8,TRUE,,1.06,1.27,0.37,2.5,7.02,0.88,7.98,1325.726,0.0003,0.46291,1.1E-05,0.52,0.11,-1.01,0.4,0.13,0.49,7.2,4681.64,178.9,723.0,64.0,0.0,14.88,FALSE,22 41 58.1,-69 10 08,FALSE,FALSE,24.0,13.55,13.55,94.0,50.88,50.88,2018-09-05 18:51:57+0000,2018-09-05 18:51:57+0000,-,Level 1 target. Potential short period small planet around an M dwarf.,-,
137.01,176957796,-,MS,spoc,FA,-,-,-,101.2973,-66.238,10.642,0.018000000000000000,13.166000000000000,11.402000000000000,1.764,9.761000000000000,9.245,9.095,11.376,12.013,0.654,0.22400000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,16.02,60.0,16.02,0.0,-1.0,0.86,0.15,0.69,0.74,4651.0,175.0,4651.0,-1.0,4.569,0.2,,,,0.0501,12.0,0.0501,12.0,,,,,0.0,0.0,0.65,1.73,1.85,TRUE,,1.03,4.46,0.84,18.18,8.41,0.24,35.04,1327.369,0.0043,4.819018,0.001436,3.04,0.28,-89.46,1.87,0.69,2.34,15.74,1803.25,160.64,804.0,99.0,8.0,88.88,FALSE,06 45 11.4,-66 14 16,FALSE,FALSE,20.0,5.67,5.67,30.0,8.26,8.26,2018-09-05 18:34:18+0000,2018-09-05 18:34:18+0000,-,,-,
138.01,277683130,-,MS,spoc,SB2,-,-,-,328.9262,-61.6733,9.534,0.018000000000000000,10.929,10.221,0.708,8.95,8.655,8.61,10.032,10.4,0.381,0.4920000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,9.25,60.0,9.25,0.0,-1.0,1.11,1.11,1.11,,5722.0,189.0,5722.0,-1.0,4.356,2.004,,,,0.052000000000000000,1.0,0.052000000000000000,1.0,,,,,0.0,0.0,1.35,1.39,1.94,TRUE,,9.29,8.29,8.31,52.07,17.39,0.25,69.56,1328.0586,0.0008,6.198041,0.000348,2.18,0.06,0.79,2.6,2.96,3.62,13.07,3722.01,195.5,1031.0,267.0,17.0,128.49,FALSE,21 55 42.3,-61 40 23,FALSE,FALSE,20.0,3.2,3.2,30.0,4.71,4.71,2018-09-05 18:51:57+0000,2018-09-05 18:51:57+0000,-,,-,
139.01,62483237,-,MS,spoc,CPC,-,-,-,336.4023,-34.9096,9.295,0.02,11.671,10.55,1.121,8.371,7.773,7.64,10.077,10.758,0.6940000000000000,0.10400000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,11.59,60.0,11.59,0.0,-1.0,0.74,0.13,0.7,0.69,4356.0,173.0,4405.0,-1.0,4.535,0.361,,,,0.0502,1.0,0.0502,1.0,,,,,0.0,0.0,0.59,1.4,1.52,TRUE,,0.97,2.69,1.81,6.75,2.48,0.2,12.4,1334.8964,0.0018,11.058421,0.00257,2.14,0.33,0.75,2.59,0.89,3.2,26.38,1367.12,100.5,564.0,24.0,0.0,42.41,FALSE,22 25 36.6,-34 54 34,FALSE,FALSE,20.0,4.01,4.01,38.0,7.42,7.42,2018-09-05 18:51:57+0000,2018-09-05 18:51:57+0000,-,Level 1 candidate,-,
140.01,140068425,-,SG,spoc,VPC,-,-,-,330.3016,-49.06,9.806,0.041,10.868,10.265,0.603,9.313000000000000,9.088,8.992,10.155,10.446,0.304,1.636,FALSE,,,0.0,-1.0,FALSE,60.0,9.55,60.0,9.55,0.0,-1.0,1.31,1.31,2.36,1.2,6174.0,194.0,6231.0,-1.0,4.274,2.006,,,,0.0721,1.0,0.0721,1.0,,,,,0.0,0.0,1.82,1.39,2.29,TRUE,,1.02,5.07,5.09,22.6,9.72,0.3,32.4,1327.3993,0.0013,2.28139,0.000207,0.86,0.12,0.99,3.97,2.74,5.31,3.29,1077.39,98.91,1647.0,1742.0,0.0,337.11,FALSE,22 01 12.4,-49 03 35,FALSE,FALSE,20.0,3.3,3.3,30.0,4.86,4.86,2018-09-05 18:51:57+0000,2018-09-05 18:51:57+0000,-,,-,
141.01,403224672,-,MS,spoc,P,-,-,-,338.9846,-59.8645,7.358,0.018000000000000000,8.495,7.95,0.545,6.806,6.501,6.419,7.8020000000000000,8.134,0.33800000000000000,0.13700000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,5.05,60.0,5.05,0.0,-1.0,1.19,0.11,1.13,1.04,5795.0,44.0,5795.0,-1.0,4.438,0.0,,,,0.0683,1.0,0.0683,1.0,,,,,0.0,0.0,1.28,0.75,1.48,TRUE,,1.01,1.97,0.43,5.05,3.14,0.19,16.53,1325.5385,0.0012,1.007908,8.5E-05,1.53,0.16,0.66,1.7,0.48,2.03,3.79,220.39,10.56,1876.0,2928.0,0.0,48.09,FALSE,22 35 56.3,-59 51 52,FALSE,FALSE,20.0,1.72,1.72,30.0,2.55,2.55,2018-09-05 18:51:57+0000,2018-09-05 18:51:57+0000,-,,-,
142.01,425934411,-,MS,spoc,VPC+,-,-,-,4.6058,-62.8479,14.672,0.018000000000000000,18.254,16.641,1.6130000000000000,13.356,12.731,12.546,15.797,16.921,1.155,0.825,FALSE,,,0.0,-1.0,FALSE,60.0,32.75,60.0,32.75,0.0,-1.0,1.0,0.0,0.61,0.59,3658.0,162.0,3630.0,-1.0,4.438,0.0,,,,0.05,2.0,0.05,2.0,,,,,0.0,0.0,0.41,12.95,12.96,TRUE,,1.01,21.8,12.37,317.83,304.31,1.67,182.22,1325.4898,0.0009,0.853319,2.4E-05,1.14,0.07,0.42,1.08,0.28,1.25,5.21,27850.12,1655.5,1216.0,516.0,22.0,320.24,FALSE,00 18 25.4,-62 50 52,FALSE,FALSE,20.0,11.42,11.42,30.0,16.75,16.75,2018-11-14 15:06:55+0000,2018-11-14 15:06:55+0000,-,Gaia stellar radii 0.69 Rsun.,-,
143.01,25375553,-,MS,spoc,KP,-,-,-,328.7677,-22.6126,9.772,0.019,10.697000000000000,10.251,0.446,9.356,9.163,9.076,10.105,10.36,0.268,0.96,FALSE,,,0.0,-1.0,FALSE,60.0,9.46,60.0,9.46,0.0,-1.0,1.98,0.4,1.95,1.34,6371.0,197.0,6510.0,-1.0,3.948,0.44,,,,0.0578,1.0,0.0578,1.0,,,,,0.0,0.0,2.85,1.39,3.17,TRUE,,1.07,17.63,3.52,317.83,126.43,0.41,308.37,1325.5825,0.0003,2.310894,5.5E-05,3.42,0.03,0.59,3.41,1.22,4.24,4.16,6939.35,46.41,2055.0,4218.0,0.0,298.11,FALSE,21 55 04.2,-22 36 45,FALSE,FALSE,20.0,3.27,3.27,30.0,4.81,4.81,2018-09-05 18:51:57+0000,2018-09-05 18:51:57+0000,-,,-,
144.01,261136679,-,MS,spoc,P,-,-,-,84.2912,-80.4691,5.097,0.063,6.252000000000000,5.65,0.602,4.869,4.4240000000000000,4.2410000000000000,5.4910000000000000,5.8390000000000000,0.326,0.18600000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,5.05,60.0,5.05,0.0,-1.0,1.0,0.0,1.15,1.1,5950.0,0.0,5992.0,-1.0,4.438,0.0,,,0.08900000000000000,0.9246,6.0,0.9246,6.0,,,,,0.0,0.0,1.39,0.26,1.41,TRUE,,1.02,1.72,0.88,4.45,1.45,0.18,8.06,1325.5051,0.0011,6.2677260000000000,9.9E-05,2.93,0.27,0.62,3.22,0.83,3.73,12.85,289.68,17.52,1017.0,253.0,13.0,18.27,FALSE,05 37 09.9,-80 28 08,FALSE,FALSE,24.0,2.05,2.05,95.0,7.97,7.97,2019-05-07 17:42:40+0000,2019-05-07 17:42:40+0000,-,Pi Men c,-,
145.01,265612438,-,SG,qlp,VPC+,-,-,-,333.1747,-55.9788,11.635,0.019,13.056,12.342,0.7140000000000000,11.041000000000000,10.709000000000000,10.61,12.165,12.56,0.415,1.3420000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,26.75,60.0,26.75,0.0,-1.0,1.62,0.04,1.58,0.97,5430.0,64.0,5507.0,-1.0,4.4,2.0,,,,0.05,1.0,0.05,1.0,,,,,0.0,0.0,1.18,2.0,2.32,TRUE,,1.07,10.36,0.37,76.03,28.77,0.3,95.9,1327.0495,0.0032,5.12944,0.00132,4.83,0.2,0.26,4.31,1.12,5.0,7.84,3376.1,2.32,1319.0,502.0,22.0,438.42,FALSE,22 12 41.9,-55 58 43,FALSE,FALSE,20.0,9.42,9.42,30.0,13.75,13.75,2018-09-05 18:52:24+0000,2018-09-05 18:52:24+0000,-,Some confusion about whether source is this star or the close pair of equal brightness stars to the NE (260985864)- but difference image seems to indicate source is more likely to be this star.,-,
146.01,355636844,-,-,qlp,NEB,-,-,-,358.3015,-56.01300000000000,10.241,0.019,,11.378,,,,,11.201000000000000,11.594000000000000,0.41,3.3940000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,15.87,60.0,15.87,0.0,-1.0,,,,,-1.0,-1.0,-1.0,-1.0,,,,,,,2.0,,2.0,,,,,0.0,0.0,0.0,1.72,1.72,TRUE,,36.37,,,,,0.22,,1330.5562,0.0044,6.29632,0.0040100000000000000,2.94,0.3,,,,,,480.0,1.89,0.0,-1.0,10.0,739.63,FALSE,23 53 12.4,-56 00 46,FALSE,FALSE,20.0,5.61,5.61,30.0,8.18,8.18,2018-09-05 18:35:00+0000,2020-05-20 19:59:03+0000,-,Signal coming from a faint star to the SE. At least for the brighter of those it could be a planet.,-,
147.01,220435095,-,SG,qlp,VPC-,-,-,-,73.6414,-57.5135,11.9,0.006,13.01,12.568,0.442,11.261,10.974,10.924000000000000,12.321,12.644,0.34300000000000000,1.851,FALSE,,,0.0,-1.0,FALSE,60.0,32.31,60.0,32.31,0.0,-1.0,2.61,0.16,2.61,1.0,5620.0,134.0,5620.0,-1.0,3.6,0.08,,,-0.773,0.0502,13.0,0.0502,13.0,,,,,0.0,0.0,2.85,2.0,3.48,TRUE,,1.05,32.25,3.78,317.83,134.78,0.45,299.51,1326.6127,0.0006,3.42321,1E-05,2.34,0.08,0.94,6.1,1.63,7.14,3.66,8290.0,126.38,1548.0,955.0,170.0,820.08,FALSE,04 54 33.9,-57 30 48,FALSE,FALSE,20.0,11.27,11.27,30.0,16.53,16.53,2018-09-05 18:35:00+0000,2020-05-20 19:58:52+0000,-,Visible secondary; very likely EB,-,
148.01,393940766,-,MS,qlp,BD,-,-,-,338.3207,-38.1597,11.727,0.018000000000000000,12.876,12.398,0.478,11.213,10.897,10.881000000000000,12.18,12.475,0.315,0.087,FALSE,,,0.0,-1.0,FALSE,60.0,28.02,60.0,28.02,0.0,-1.0,1.24,0.4,1.15,1.13,5814.0,793.0,6060.0,-1.0,4.34,2.0,,,,0.05,1.0,0.05,1.0,,,,,0.0,0.0,1.58,2.0,2.55,TRUE,,1.01,9.7,3.16,67.99,23.65,0.33,71.67,1327.3313,0.0024,4.8661,0.00101,3.22,0.23,0.33,2.63,1.28,3.4,10.95,5029.02,4.71,1184.0,326.0,26.0,395.26,FALSE,22 33 17.0,-38 09 34,FALSE,FALSE,20.0,9.84,9.84,30.0,14.39,14.39,2018-09-05 18:52:24+0000,2018-09-05 18:52:24+0000,-,Planet candidate around 393940766 to the NW.,-,
149.01,260985861,-,-,qlp,VPC,-,-,-,76.6359,-80.7682,10.14,0.018000000000000000,12.005,10.727,,9.665,9.419,9.346,,,,,TRUE,,,0.0,-1.0,FALSE,60.0,12.37,60.0,12.37,0.0,-1.0,,,,,5095.0,1212.0,-1.0,-1.0,,,,,,,5.0,,5.0,,,,,0.0,0.0,0.0,1.46,1.46,TRUE,,,,,,,0.19,,1327.4022,0.0015,3.33996,2E-05,4.09,0.21,,,,,,4800.0,0.37,1495.0,831.0,151.0,,FALSE,05 06 32.6,-80 46 05,FALSE,FALSE,20.0,4.3,4.3,30.0,6.32,6.32,2018-09-05 18:35:00+0000,2020-05-20 19:58:59+0000,-,Source is apparently 260985864- which may be a planet depending on host star size.,-,
150.01,271893367,-,SG,qlp,VPC+,-,-,-,112.9657,-73.6062,10.903,0.006,12.173,11.39,0.7830000000000000,10.324000000000000,10.045,9.94,11.341,11.686,0.36200000000000000,1.089,FALSE,,,0.0,-1.0,FALSE,60.0,15.95,60.0,15.95,0.0,-1.0,1.68,0.07,1.68,1.1,5982.0,108.0,5982.0,-1.0,4.03,0.08,,,0.21100000000000000,0.0501,13.0,0.0501,13.0,,,,,0.0,0.0,2.12,1.72,2.73,TRUE,,0.95,14.04,0.62,317.83,105.76,0.35,302.17,1326.2795,0.0005,5.85743,2E-05,5.77,0.06,-2.03,4.58,1.2,5.32,8.41,6680.0,0.12,1468.0,772.0,313.0,336.27,FALSE,07 31 51.8,-73 36 22,FALSE,FALSE,20.0,5.64,5.64,30.0,8.22,8.22,2018-09-05 18:34:59+0000,2020-05-20 19:58:55+0000,-,,-,
151.01,382302241,-,MS,qlp,NEB,-,-,-,83.34900000000000,-58.7452,10.976,0.018000000000000000,12.652000000000000,11.794,0.858,10.277000000000000,9.836,9.749,11.58,12.053000000000000,0.491,0.008,FALSE,,,0.0,-1.0,FALSE,60.0,18.73,60.0,18.73,0.0,-1.0,0.79,0.02,0.77,0.87,5037.0,64.0,5144.0,-1.0,4.72,0.2,,,0.102,0.05,12.0,0.05,12.0,,,,,0.0,0.0,0.71,1.9,2.03,TRUE,,0.9,3.6,0.21,8.85,5.31,0.26,20.42,1326.0493,0.0033,1.59783,0.00034,1.49,0.3,0.49,1.48,0.38,1.71,7.13,1713.69,4.56,1548.0,955.0,10.0,137.5,FALSE,05 33 23.8,-58 44 42,FALSE,FALSE,20.0,6.71,6.71,30.0,9.72,9.72,2018-09-05 18:34:59+0000,2018-09-05 18:34:59+0000,-,Large with possible synchronization,-,
152.01,403287048,-,MS,qlp,NEB,-,-,-,332.3578,-62.334,11.28,0.018000000000000000,12.472000000000000,11.948,0.524,10.771000000000000,10.534,10.505,11.718,11.981,0.281,0.033,FALSE,,,0.0,-1.0,FALSE,60.0,19.88,60.0,19.88,0.0,-1.0,1.22,0.04,1.25,1.26,6347.0,102.0,6343.0,-1.0,4.23,0.45,,,,0.05,1.0,0.05,1.0,,,,,0.0,0.0,1.99,1.97,2.8,TRUE,,1.13,8.13,0.63,50.38,14.43,0.36,40.08,1327.9234,0.0049,7.00776,0.00315,2.68,0.82,0.75,3.46,0.9,4.02,13.32,3666.99,18.0,1161.0,302.0,16.0,376.85,FALSE,22 09 25.9,-62 20 02,FALSE,FALSE,20.0,7.13,7.13,30.0,10.31,10.31,2018-09-05 18:52:24+0000,2018-09-05 18:52:24+0000,-,,-,
153.01,231081369,-,MS,qlp,BEB,-,-,-,68.0736,-66.9164,11.686,0.018000000000000000,12.671,12.217,0.45400000000000000,11.228,10.958,10.939,12.096000000000000,12.359000000000000,0.28300000000000000,-0.01,FALSE,,,0.0,-1.0,FALSE,60.0,24.14,60.0,24.14,0.0,-1.0,,,1.49,,6338.0,291.0,6142.0,-1.0,4.16,0.2,,,-0.26900000000000000,0.05,13.0,0.05,13.0,,,,,0.0,0.0,1.98,2.0,2.81,TRUE,,18.85,,,,,0.36,,1329.8479,0.002,7.63227,0.00108,1.66,0.43,0.94,4.21,1.11,4.92,11.86,6339.82,21.4,1168.0,441.0,11.0,436.23,FALSE,04 32 17.7,-66 54 59,FALSE,FALSE,20.0,8.55,8.55,30.0,12.45,12.45,2018-09-05 18:34:59+0000,2018-09-05 18:34:59+0000,-,,-,
154.01,389525208,-,SG,qlp,NEB,-,-,-,313.2615,-38.5949,10.044,0.019,11.126,10.493,0.633,9.539,9.264,9.193,10.469000000000000,10.782,0.327,1.9770000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,11.32,60.0,11.32,0.0,-1.0,2.69,0.15,2.57,1.17,5910.0,162.0,6149.0,-1.0,3.59,0.54,,,,0.05,1.0,0.05,1.0,,,,,0.0,0.0,3.59,1.39,3.85,TRUE,,1.14,41.34,11.94,317.83,96.83,0.5,193.66,1329.36,0.0011,6.747090000000000,0.00067,2.34,0.14,0.95,7.15,1.91,8.36,6.16,19520.9,1570.0,1271.0,433.0,40.0,402.73,FALSE,20 53 02.8,-38 35 41,FALSE,FALSE,20.0,3.92,3.92,30.0,5.77,5.77,2018-09-05 18:52:24+0000,2018-09-05 18:52:24+0000,-,,-,
155.01,129637892,-,MS,qlp,PC,-,-,-,321.115,-37.8501,9.0,0.02,9.993,9.557,0.436,8.534000000000000,8.337,8.281,9.383,9.66,0.28800000000000000,0.924,FALSE,,,0.0,-1.0,FALSE,60.0,5.94,60.0,5.94,0.0,-1.0,1.84,0.09,1.79,1.35,6220.0,151.0,6540.0,-1.0,3.99,0.36,,,,0.05,1.0,0.05,1.0,,,,,0.0,0.0,2.75,1.39,3.08,TRUE,,0.87,18.37,3.17,317.83,94.59,0.4,236.48,1326.7444,0.0038,5.43636,0.00194,5.97,0.26,-9.22,4.43,1.17,5.17,8.04,8232.2,226.0,-1.0,-1.0,27.0,187.13,FALSE,21 24 27.6,-37 51 00,FALSE,FALSE,20.0,2.04,2.04,30.0,3.01,3.01,2018-09-05 18:34:59+0000,2018-09-05 18:34:59+0000,-,,-,
156.01,220518305,-,MS,qlp,SB1,-,-,-,41.4673,-64.3207,10.277,0.019,11.384,10.721000000000000,0.6630000000000000,9.788,9.559,9.45,10.693,11.006000000000000,0.32800000000000000,0.584,FALSE,,,0.0,-1.0,FALSE,60.0,12.35,60.0,12.35,0.0,-1.0,1.45,0.07,1.28,1.21,5823.0,138.0,6241.0,-1.0,4.6,0.16,,,0.19,0.05,2.0,0.05,2.0,,,,,0.0,0.0,1.3,1.46,1.95,TRUE,,1.13,21.78,6.58,317.83,73.97,0.25,295.88,1336.132,0.0019,14.148930000000000,0.00189,3.76,0.23,0.71,4.51,1.2,5.27,20.5,18638.3,1660.0,-1.0,-1.0,40.0,234.14,FALSE,02 45 52.2,-64 19 14,FALSE,FALSE,20.0,4.29,4.29,30.0,6.3,6.3,2018-09-05 18:34:59+0000,2018-09-05 18:34:59+0000,-,Warm Jupiter candidate with a period of about 14 days,-,
157.01,140691463,-,MS,qlp,VPC+,-,-,-,73.7012,-76.6805,12.017,0.006,13.45,12.725,0.725,11.371000000000000,10.99,10.892000000000000,12.514000000000000,12.917,0.424,0.619,FALSE,,,0.0,-1.0,FALSE,60.0,32.75,60.0,32.75,0.0,-1.0,1.11,0.06,1.11,1.0,5638.0,133.0,5638.0,-1.0,4.35,0.08,,,,0.05,12.0,0.05,12.0,,,,,0.0,0.0,1.31,2.13,2.5,TRUE,,1.01,12.87,0.7,317.83,159.02,0.32,496.94,1326.5458,0.0004,2.08461,1E-05,1.84,0.12,0.7,2.2,0.58,2.57,6.19,12750.0,2.65,1395.0,629.0,286.0,355.68,FALSE,04 54 48.3,-76 40 49,FALSE,FALSE,20.0,11.42,11.42,30.0,16.75,16.75,2018-09-05 18:34:59+0000,2020-05-20 19:59:00+0000,-,,-,
