toi,tic,evol,source,disp,photo_vetting,spec_vetting,ao_vetting,ra,dec,vmag,jmag,nobs,template,nobs_goal,tot_time,rem_nobs,rem_time,r_s,teff,teff_err,t_eff,f_eh,ast_det_t,ruwe,rp,rp_err,mp,period,period_err,a_to_R,sinc,rt_5sig,drop,finish
1908.01,37718056,SG,qlp,KP,passed,known planet,-,4.1463,-10.9764,12.044,11.178000000000000,0.0,FALSE,60.0,20.99,60.0,20.99,1.53,6239.0,126.0,6239.0,,0.05,1.15,12.8,0.71,317.83,3.65688,0.00053,6.96,903.0,7.5,FALSE,FALSE
1909.01,232038798,MS,qlp,KP,-,-,-,96.7446,-46.8214,12.124,10.778000000000000,0.0,FALSE,60.0,22.39,60.0,22.39,1.09,5818.0,409.0,6115.0,,0.05,0.88,12.36,2.47,317.83,4.1532300000000000,0.00011,10.46,499.0,7.96,FALSE,FALSE
1910.01,437261733,MS,qlp,KP,-,-,-,170.3244,-22.3882,14.033,12.59,0.0,FALSE,60.0,32.75,60.0,32.75,1.1,5652.0,122.0,5652.0,,0.05,1.06,13.16,,317.83,5.41792,0.00127,11.81,260.0,11.42,FALSE,FALSE
1911.01,44745133,SG,qlp,KP,-,-,-,61.6578,-25.3497,13.352,11.875,0.0,FALSE,60.0,32.75,60.0,32.75,1.64,5549.0,123.0,5549.0,,0.05,0.98,9.22,0.57,62.37,7.81876,0.00154,10.04,260.0,11.42,FALSE,FALSE
1912.01,50712784,MS,qlp,KP,passed,known planet,-,126.3378,-11.501,11.079,10.09,0.0,FALSE,60.0,14.13,60.0,14.13,1.59,6410.0,128.0,6410.0,,0.05,1.0,9.84,0.72,69.66,5.40542,0.00282,8.88,898.0,4.95,FALSE,FALSE
1913.01,53458803,MS,qlp,KP,-,-,-,102.8475,-29.0586,12.525,11.241,0.0,FALSE,60.0,31.16,60.0,31.16,1.23,5711.0,124.0,5711.0,,0.05,0.95,13.2,0.67,317.83,3.34862,9E-05,7.71,617.0,10.89,FALSE,FALSE
1914.01,53750200,MS,qlp,KP,-,-,-,103.5174,-27.0504,12.678000000000000,11.765,0.0,FALSE,60.0,32.75,60.0,32.75,1.63,6405.0,128.0,6405.0,,0.05,1.04,10.99,0.59,84.04,4.19268,0.00045,7.31,198.0,11.42,FALSE,FALSE
1915.01,98283926,MS,qlp,KP,-,-,-,108.4524,-33.4373,13.682,12.543,0.0,FALSE,60.0,32.75,60.0,32.75,1.27,6208.0,122.0,6208.0,,0.05,1.03,13.47,,317.83,2.29183,0.00038,6.11,1834.0,11.42,FALSE,FALSE
1916.01,98545929,MS,qlp,KP,-,-,-,109.1045,-31.2444,12.227,12.139000000000000,0.0,FALSE,60.0,24.34,60.0,24.34,2.12,8549.0,152.0,8549.0,,0.05,0.96,14.63,0.95,317.83,1.88851,0.00057,3.9,12565.0,8.61,FALSE,FALSE
1917.01,339522221,MS,qlp,KP,-,-,-,296.6883,-63.5656,12.609000000000000,11.439,0.0,FALSE,60.0,32.75,60.0,32.75,1.35,6155.0,132.0,6155.0,,0.05,1.18,15.66,0.79,317.83,1.82069,0.00016,4.9,2440.0,11.42,FALSE,FALSE
1918.01,308425348,MS,qlp,KP,-,-,-,167.5829,-58.983,12.73,11.691000000000000,0.0,FALSE,60.0,32.75,60.0,32.75,1.09,6271.0,133.0,6271.0,,0.05,1.09,7.07,0.58,39.74,3.3982900000000000,0.00088,9.33,662.0,11.42,FALSE,FALSE
1919.01,102192004,MS,qlp,KP,-,-,-,195.794,-41.3848,11.803000000000000,10.845,0.0,FALSE,60.0,18.8,60.0,18.8,1.46,6333.0,125.0,6333.0,-0.1,0.05,1.1,13.28,1.06,317.83,4.23349,0.00062,8.13,269.0,6.74,FALSE,FALSE
1920.01,363851359,MS,qlp,KP,-,-,-,200.6349,-44.6888,13.937000000000000,12.611000000000000,0.0,FALSE,60.0,32.75,60.0,32.75,1.31,5652.0,122.0,5652.0,,0.05,0.96,10.15,,73.43,2.54317,0.00078,5.99,455.0,11.42,FALSE,FALSE
1921.01,112099249,SG,qlp,KP,-,-,-,209.517,-30.3481,12.771000000000000,11.59,0.0,FALSE,60.0,32.75,60.0,32.75,1.65,6116.0,124.0,6116.0,,0.05,1.0,14.83,0.82,317.83,5.1795800000000000,0.00122,8.0,669.0,11.42,FALSE,FALSE
1922.01,112604564,MS,qlp,KP,-,-,-,112.4192,-29.9379,12.745,11.833,0.0,FALSE,60.0,32.75,60.0,32.75,1.78,6687.0,136.0,6687.0,,0.05,3.15,18.58,1.82,317.83,4.5777800000000000,0.00109,7.33,773.0,11.42,FALSE,FALSE
1923.01,114299824,MS,qlp,KP,-,-,-,114.2834,-32.7554,13.525,12.338,0.0,FALSE,60.0,32.75,60.0,32.75,1.07,6781.0,133.0,6781.0,,0.05,0.94,11.97,0.86,317.83,4.20662,0.00152,11.6,404.0,11.42,FALSE,FALSE
1924.01,371443216,MS,qlp,KP,-,-,-,147.58,-66.1139,8.191,7.8370000000000000,0.0,FALSE,60.0,5.05,60.0,5.05,1.84,8004.0,205.0,8181.0,,0.05,0.98,,,,2.82421,6E-05,5.76,4629.0,1.72,FALSE,FALSE
1925.01,118956453,MS,qlp,KP,-,-,-,135.4163,-20.7204,12.613,11.133,0.0,FALSE,60.0,32.75,60.0,32.75,1.04,5515.0,133.0,5515.0,,0.05,0.99,12.78,0.75,317.83,2.34499,0.00012,7.07,381.0,11.42,FALSE,FALSE
1926.01,143143769,MS,qlp,KP,-,-,-,89.59900000000000,-30.8118,13.138,11.584000000000000,0.0,FALSE,60.0,32.75,60.0,32.75,0.86,5111.0,121.0,5111.0,-0.18900000000000000,0.05,0.94,4.26,1.05,16.81,1.33656,0.00061,5.65,209.0,11.42,FALSE,FALSE
1927.01,14344979,MS,qlp,KP,-,-,-,163.789,-0.7372,13.081,11.639000000000000,0.0,FALSE,60.0,32.75,60.0,32.75,0.92,5424.0,104.0,5424.0,-0.49,0.05,1.02,13.54,0.79,317.83,4.11265,0.00032,11.51,108.0,11.42,FALSE,FALSE
1928.01,207077681,Binary,qlp,KP,-,-,-,320.7629,-40.0483,13.085,11.487,0.0,FALSE,60.0,32.75,60.0,32.75,1.21,4879.0,4879.0,4927.0,,0.05,1.54,15.45,1.21,317.83,2.27869,0.00024,5.62,268.0,11.42,FALSE,FALSE
1929.01,157266693,MS,qlp,KP,-,-,-,176.6285,-33.8601,13.944,12.458,0.0,FALSE,60.0,32.75,60.0,32.75,1.06,5697.0,122.0,5697.0,,0.05,0.98,14.21,,317.83,3.85306,0.00062,9.79,743.0,11.42,FALSE,FALSE
1930.01,160578764,MS,qlp,KP,-,-,-,223.6587,-38.7445,12.678000000000000,11.493,0.0,FALSE,60.0,32.75,60.0,32.75,1.35,6017.0,133.0,6017.0,,0.05,1.09,12.78,0.85,317.83,2.87829,0.00031,6.53,547.0,11.42,FALSE,FALSE
1931.01,162922904,SG,qlp,KP,-,-,-,171.8451,-44.0887,12.612,11.422,0.0,FALSE,60.0,32.75,60.0,32.75,2.03,6090.0,126.0,6090.0,,0.0501,0.97,12.82,0.78,317.83,3.81721,0.00145,5.29,1280.0,11.42,FALSE,FALSE
1932.01,386259537,SG,qlp,KP,passed,known planet,-,127.3873,-12.9448,12.167,10.8,0.0,FALSE,60.0,23.18,60.0,23.18,2.21,6013.0,210.0,6158.0,,0.0502,1.07,17.2,1.23,317.83,5.61264,0.0011,6.34,1063.0,8.23,FALSE,FALSE
1933.01,172598832,MS,qlp,KP,-,-,-,100.5713,-29.7768,13.478,12.439,0.0,FALSE,60.0,32.75,60.0,32.75,2.08,6561.0,127.0,6561.0,,0.05,1.05,12.99,0.72,317.83,3.26445,0.00059,4.93,2868.0,11.42,FALSE,FALSE
1934.01,125739286,MS,qlp,KP,-,-,-,215.1229,-31.2021,10.789000000000000,10.055,0.0,FALSE,60.0,12.66,60.0,12.66,1.71,6540.0,261.0,6527.0,-0.29,0.05,1.16,18.37,1.44,317.83,4.51162,0.00026000000000000000,7.41,1110.0,4.41,FALSE,FALSE
1935.01,176685457,MS,qlp,KP,passed,known planet,-,141.9207,-19.3477,12.868,11.712,0.0,FALSE,60.0,32.75,60.0,32.75,1.38,6245.0,124.0,6245.0,,0.05,1.06,12.78,1.99,317.83,4.43526,0.00096,8.78,863.0,11.42,FALSE,FALSE
1936.01,178289267,MS,qlp,KP,passed,known planet,-,60.9483,-19.0568,12.333,11.071,0.0,FALSE,60.0,26.55,60.0,26.55,0.97,5593.0,124.0,5593.0,,0.05,1.12,12.16,0.65,317.83,2.35069,8E-05,7.65,615.0,9.35,FALSE,FALSE
1937.01,268301217,MS,qlp,VPC+,-,-,-,116.3708,-52.3833,13.18,11.717,0.0,FALSE,60.0,32.75,60.0,32.75,1.07,5707.0,135.0,5707.0,,0.05,1.12,15.52,1.6,317.83,0.94667,1E-05,3.82,2420.0,11.42,FALSE,FALSE
1938.01,128449971,MS,qlp,PC,-,-,-,219.3895,-42.0293,11.283,10.208,0.0,FALSE,60.0,15.29,60.0,15.29,1.11,6200.0,265.0,6306.0,,0.05,2.76,15.5,2.62,317.83,12.68807,0.00147,22.17,0.0,5.39,FALSE,FALSE
1939.01,325172035,MS,qlp,PC,-,-,-,177.4948,-63.9491,9.687000000000000,9.28,0.0,FALSE,60.0,6.44,60.0,6.44,,8862.0,240.0,-1.0,,,1.11,,,,2.89671,0.00013000000000000000,,-1.0,2.21,FALSE,FALSE
1940.01,7413227,SG,qlp,PC,-,-,-,212.6478,-27.9931,10.049,8.854,0.0,FALSE,60.0,8.19,60.0,8.19,2.19,5986.0,105.0,6168.0,,0.0511,1.22,12.27,1.0,317.83,3.41616,0.00035,4.61,556.0,2.82,FALSE,FALSE
1941.01,167009792,SG,qlp,PC,-,-,-,95.102,-66.4005,9.094,7.865,0.0,FALSE,60.0,5.06,60.0,5.06,2.1,5883.0,133.0,5936.0,,0.0611,0.92,2.39,0.28,6.05,1.13311,4E-05,2.24,4851.0,1.73,FALSE,FALSE
1942.01,308919449,MS,qlp,PC,-,-,-,122.6181,-65.8524,10.557,9.236,0.0,FALSE,60.0,11.62,60.0,11.62,1.02,5614.0,76.0,5878.0,,0.05,1.14,1.29,0.09,2.65,1.65635,6E-05,5.89,1345.0,10.67,FALSE,FALSE
1943.01,382980571,MS,qlp,PC,-,-,-,183.7042,-63.0867,10.6,9.51,0.0,FALSE,60.0,11.81,60.0,11.81,0.95,5309.0,81.0,5742.0,,0.05,1.05,2.78,0.27,6.96,1.74183,0.00062,6.48,717.0,4.09,FALSE,FALSE
1944.01,461080504,MS,qlp,PC,-,-,-,159.5801,-61.2898,11.278000000000000,10.545,0.0,FALSE,60.0,15.26,60.0,15.26,1.82,7023.0,108.0,7317.0,,0.05,0.94,21.05,2.26,317.83,6.09858,0.0006800000000000000,9.14,3123.0,5.38,FALSE,FALSE
1945.01,357536526,SG,qlp,PC,-,-,-,137.6629,-64.4715,11.524000000000000,9.963,0.0,FALSE,60.0,16.81,60.0,16.81,1.66,5342.0,239.0,5560.0,,0.05,0.97,7.6,2.5,44.93,1.57363,0.00018,3.41,18801.0,5.97,FALSE,FALSE
1946.01,127315102,MS,qlp,PC,-,-,-,217.2798,-43.3619,8.82,8.02,0.0,FALSE,60.0,5.05,60.0,5.05,2.56,6670.0,270.0,6996.0,,0.05,1.03,30.45,9.32,317.83,10.84549,0.00134,9.3,1041.0,1.72,FALSE,FALSE
1947.01,460140752,-,qlp,PC,-,-,-,156.7385,-60.6652,9.829,7.77,0.0,FALSE,60.0,7.06,60.0,7.06,,4990.0,253.0,-1.0,,,,,,,12.00654,0.0009,,158.0,2.43,FALSE,FALSE
1948.01,31268146,MS,qlp,PC,-,-,-,88.0713,-70.9203,10.695,9.63,0.0,FALSE,60.0,12.23,60.0,12.23,1.48,5928.0,161.0,6012.0,0.11,0.0501,1.0,2.08,0.16,5.32,3.64731,0.00062,6.98,1911.0,6.24,FALSE,FALSE
1949.01,334125713,MS,qlp,VPC?,-,-,-,182.7721,-52.6722,9.805,9.023,0.0,FALSE,60.0,6.95,60.0,6.95,1.45,6531.0,121.0,6821.0,,0.05,0.98,17.05,1.08,317.83,4.6210900000000000,0.00066,9.16,1846.0,2.39,FALSE,FALSE
1950.01,327663613,MS,qlp,PC,-,-,-,189.8101,-69.542,8.43,8.309,0.0,FALSE,60.0,5.05,60.0,5.05,2.73,9208.0,149.0,10154.0,,0.05,0.97,,,,1.41144,0.0005200000000000000,2.67,20094.0,1.72,FALSE,FALSE
1951.01,356590734,MS,qlp,VPC,-,-,-,172.1563,-78.8016,10.449000000000000,9.306000000000000,0.0,FALSE,60.0,10.95,60.0,10.95,1.96,5877.0,123.0,6529.0,,0.0501,0.94,19.69,0.93,317.83,4.82908,0.00016,6.78,560.0,3.79,FALSE,FALSE
1952.01,394509844,MS,qlp,PC,-,-,-,154.9962,-79.8026,11.059000000000000,9.817,0.0,FALSE,60.0,14.03,60.0,14.03,1.41,5488.0,84.0,5855.0,,0.05,1.14,11.32,0.58,88.37,6.89132,0.0006900000000000000,11.02,673.0,4.91,FALSE,FALSE
1953.01,242536549,MS,qlp,PC,-,-,-,215.1456,-41.9833,9.975,9.041,0.0,FALSE,60.0,7.78,60.0,7.78,1.85,6422.0,205.0,6650.0,,0.05,1.06,50.12,2.19,317.83,0.69234,,1.99,633.0,2.68,FALSE,FALSE
1954.01,466113537,MS,qlp,PC,-,-,-,165.0333,-59.9784,9.353,8.597000000000000,0.0,FALSE,60.0,5.26,60.0,5.26,1.98,7119.0,299.0,6913.0,,0.05,0.96,7.87,0.59,47.67,4.90427,0.0016,7.04,2027.0,1.8,FALSE,FALSE
1955.01,166184426,MS,qlp,PC,-,-,-,206.1042,-40.3367,12.911,9.589,0.0,FALSE,60.0,32.75,60.0,32.75,0.31,3625.0,65.0,3327.0,-0.494,0.05,1.13,2.23,0.62,5.67,16.3152,0.00125,57.82,26.0,11.42,FALSE,FALSE
1956.01,334911765,MS,qlp,NEB,-,-,-,213.979,-62.9066,11.214,9.818,0.0,FALSE,60.0,14.89,60.0,14.89,1.11,5586.0,77.0,6072.0,,0.05,1.3,3.85,0.28,9.42,0.8895800000000000,0.00029,3.65,4433.0,5.24,FALSE,FALSE
1957.01,302659412,SG,qlp,PC,-,-,-,134.9664,-67.9556,9.992,8.954,0.0,FALSE,60.0,7.88,60.0,7.88,1.79,5844.0,50.0,5977.0,,0.05,1.03,4.1,0.34,15.76,14.51436,0.00197,14.45,22.0,2.71,FALSE,FALSE
1958.01,356747847,RGB,qlp,PC,-,-,-,175.3356,-78.163,11.078,8.941,0.0,FALSE,60.0,14.13,60.0,14.13,5.42,4851.0,190.0,4957.0,,1.0,1.26,21.23,,317.83,7.32189,0.0032700000000000000,4.11,26.0,4.95,FALSE,FALSE
1959.01,400323948,RGB,qlp,PC,-,-,-,166.08600000000000,-67.9918,11.989,10.113,0.0,FALSE,60.0,20.18,60.0,20.18,2.62,4866.0,129.0,4876.0,,0.0514,0.85,8.79,,57.52,3.22206,0.0007600000000000000,4.25,541.0,7.23,FALSE,FALSE
1960.01,318828309,MS,qlp,PC,-,-,-,173.3142,-60.076,9.647,8.743,0.0,FALSE,60.0,6.28,60.0,6.28,3.28,6466.0,149.0,6885.0,,0.05,0.86,6.5,0.56,34.45,5.34181,0.00214,4.49,1280.0,2.16,FALSE,FALSE
1961.01,179319057,MS,qlp,PC,-,-,-,211.5934,-40.5239,10.396000000000000,9.553000000000000,0.0,FALSE,60.0,10.52,60.0,10.52,1.52,6231.0,183.0,6593.0,,0.05,5.41,5.93,,29.48,6.700360000000000,0.00231,10.7,469.0,3.64,FALSE,FALSE
1962.01,141663464,SG,qlp,NPC,-,-,-,228.6292,-43.387,7.3020000000000000,6.928,0.0,FALSE,60.0,5.05,60.0,5.05,5.08,8049.0,395.0,8472.0,,0.05,1.06,27.92,,317.83,1.76447,0.00012,1.67,17578.0,1.72,FALSE,FALSE
1963.01,190271688,MS,qlp,PC,-,-,-,221.3435,-54.7611,10.894,9.473000000000000,0.0,FALSE,60.0,13.17,60.0,13.17,1.19,5394.0,115.0,5527.0,,0.05,2.5,18.42,1.02,317.83,12.63309,0.0001,19.0,70.0,4.6,FALSE,FALSE
1964.01,242083025,MS,qlp,PC,-,-,-,201.6423,-39.6299,11.294,10.304,0.0,FALSE,60.0,15.36,60.0,15.36,1.71,6308.0,161.0,6568.0,,0.05,0.97,7.74,1.37,46.34,0.64651,0.0001,2.04,4962.0,5.42,FALSE,FALSE
1965.01,295354126,-,qlp,PC,-,-,-,223.152,-61.5687,8.19,8.045,0.0,FALSE,60.0,5.05,60.0,5.05,,9096.0,385.0,12464.0,,,0.94,,,,2.2781700000000000,0.00084,,112494.0,1.72,FALSE,FALSE
1966.01,242120884,MS,qlp,PC,-,-,-,209.9828,-43.3273,9.474,8.585,0.0,FALSE,60.0,5.65,60.0,5.65,2.31,6390.0,260.0,6592.0,,0.0507,1.0,5.95,0.45,29.65,0.62264,0.0001,1.48,2745.0,1.94,FALSE,FALSE
1967.01,320079492,SG,qlp,PC,-,-,-,174.8451,-65.1763,10.747,9.279,0.0,FALSE,60.0,12.47,60.0,12.47,1.5,5343.0,121.0,5699.0,,0.0501,0.91,3.5,0.45,8.62,0.42623,5E-05,1.59,2156.0,4.33,FALSE,FALSE
1968.01,210445631,MS,qlp,VPC,-,-,-,212.1933,-56.3223,10.922,9.963,0.0,FALSE,60.0,13.31,60.0,13.31,1.55,6535.0,317.0,6661.0,,0.05,,13.86,,317.83,3.97195,0.00036,7.44,1605.0,4.65,FALSE,FALSE
1969.01,293708935,MS,spoc,NEB,-,-,-,222.3336,-60.0802,9.18,8.022,0.0,FALSE,60.0,5.06,60.0,5.06,1.39,5796.0,107.0,6040.0,,0.0613,0.84,3.57,1.32,8.78,2.685591,0.0005550000000000000,6.08,1856.0,1.73,FALSE,FALSE
1970.01,162695785,MS,qlp,VPC+,-,-,-,190.7204,-53.6883,11.336000000000000,10.498,0.0,FALSE,60.0,15.61,60.0,15.61,1.57,6432.0,218.0,6745.0,,0.05,1.4,17.06,0.88,317.83,2.56035,0.00012,5.67,1520.0,5.51,FALSE,FALSE
1971.01,253132689,SG,qlp,PC,-,-,-,194.7698,-57.2537,10.868,9.606,0.0,FALSE,60.0,13.05,60.0,13.05,1.67,5418.0,169.0,5687.0,,0.05,0.96,5.92,0.44,29.4,3.21833,0.00101,5.51,227.0,4.55,FALSE,FALSE
1972.01,267414551,MS,qlp,PC,-,-,-,176.0703,-59.9119,10.336000000000000,9.177,0.0,FALSE,60.0,10.07,60.0,10.07,1.48,6105.0,328.0,6195.0,,0.05,0.91,4.06,0.42,15.5,4.7631,0.00115,8.53,184.0,3.48,FALSE,FALSE
1973.01,47617161,MS,qlp,VPC?,-,-,-,220.4269,-33.8261,11.388,10.072000000000000,0.0,FALSE,60.0,15.93,60.0,15.93,,5149.0,415.0,-1.0,,,,,,,3.91899,0.00047,,148.0,5.63,FALSE,FALSE
1974.01,295562522,SG,qlp,VPC,-,-,-,171.3784,-67.7786,11.178000000000000,9.805,0.0,FALSE,60.0,14.68,60.0,14.68,1.49,5342.0,124.0,5550.0,,0.0501,0.85,14.16,1.05,317.83,5.43814,0.00033,8.68,57.0,5.16,FALSE,FALSE
1975.01,467281353,SG,qlp,PC,-,-,-,168.0761,-60.9326,10.747,9.526,0.0,FALSE,60.0,12.47,60.0,12.47,1.48,5408.0,62.0,5539.0,,0.0501,0.94,4.09,0.29,15.69,2.82888,0.0009,5.63,950.0,4.33,FALSE,FALSE
1976.01,329888006,-,qlp,EB?,-,-,-,212.8466,-50.07,9.75,7.854,0.0,FALSE,60.0,6.7,60.0,6.7,,4956.0,100.0,-1.0,,,36.8,,,,7.698180000000000,0.0007600000000000000,,1062.0,2.31,FALSE,FALSE
1977.01,383531859,MS,qlp,PC,-,-,-,216.1477,-60.3836,9.764,9.425,0.0,FALSE,60.0,6.76,60.0,6.76,2.14,9184.0,290.0,8331.0,,0.05,5.37,18.11,,317.83,8.53364,0.0018,9.57,2867.0,2.33,FALSE,FALSE
1978.01,458856474,MS,qlp,VPC,-,-,-,161.1405,-59.7376,7.758000000000000,7.3890000000000000,0.0,FALSE,60.0,5.05,60.0,5.05,,8719.0,297.0,-1.0,,,0.93,,,,6.08135,0.00048,,-1.0,1.72,FALSE,FALSE
1979.01,458857720,MS,qlp,PC,-,-,-,161.0467,-59.9252,9.844,9.687000000000000,0.0,FALSE,60.0,7.13,60.0,7.13,,8832.0,149.0,-1.0,,,0.97,,,,1.30924,0.0001,,52079.0,2.45,FALSE,FALSE
1980.01,127793615,MS,qlp,EB,-,-,-,218.2703,-43.2984,11.408,10.395,0.0,FALSE,60.0,16.06,60.0,16.06,1.45,5898.0,138.0,6262.0,,0.05,0.97,15.08,0.89,317.83,9.27898,0.00103,13.7,1058.0,5.68,FALSE,FALSE
1981.01,378613125,MS,qlp,PC,-,-,-,155.5906,-63.6546,10.228,9.803000000000000,0.0,FALSE,60.0,9.3,60.0,9.3,2.14,8749.0,281.0,9748.0,,0.05,1.07,5.0,0.36,22.07,2.47707,0.0008300000000000000,4.88,7992.0,3.21,FALSE,FALSE
1982.01,437329044,MS,qlp,VPC?,-,-,-,207.5849,-23.3834,10.551000000000000,9.798,0.0,FALSE,60.0,11.59,60.0,11.59,1.41,6617.0,235.0,6634.0,,0.05,1.02,10.67,0.51,79.93,8.58635,0.0012,13.97,792.0,4.01,FALSE,FALSE
1983.01,89535068,MS,qlp,PC,-,-,-,127.2812,-57.1941,11.017000000000000,9.736,0.0,FALSE,60.0,13.8,60.0,13.8,1.07,5725.0,235.0,5683.0,-0.048,0.05,1.08,6.69,2.4,36.18,6.10824,0.00063,13.19,1873.0,4.83,FALSE,FALSE
1984.01,162246865,MS,qlp,PC,-,-,-,168.8716,-44.4289,10.845,9.858000000000000,0.0,FALSE,60.0,12.93,60.0,12.93,1.3,6237.0,102.0,6476.0,,0.05,0.86,3.22,0.24,7.98,0.5643700000000000,0.00019,2.43,9390.0,4.51,FALSE,FALSE
1985.01,469212332,MS,qlp,PC,-,-,-,148.3906,-58.3761,10.361000000000000,9.521,0.0,FALSE,60.0,10.25,60.0,10.25,2.05,6101.0,153.0,7795.0,,0.05,1.03,14.55,0.59,317.83,30.78936,0.00086,24.77,137.0,3.54,FALSE,FALSE
1986.01,468997317,-,qlp,PC,-,-,-,144.024,-51.7447,8.05,8.025,0.0,FALSE,60.0,5.05,60.0,5.05,,8613.0,1359.0,-1.0,,,9.08,,,,7.50287,0.00135,,2716.0,1.72,FALSE,FALSE
1987.01,349088467,MS,qlp,SB2,passed,failed,-,185.3319,-14.0622,10.145,9.025,1.0,FALSE,60.0,8.76,59.0,8.62,2.33,5635.0,95.0,5807.0,,0.0505,0.9,11.78,0.84,317.83,2.58673,0.00024,3.45,294.0,3.02,FALSE,FALSE
1988.01,161156159,SG,qlp,PC,-,-,-,190.1324,-48.7409,10.753,9.498,0.0,FALSE,60.0,12.49,60.0,12.49,2.15,5368.0,124.0,5621.0,,0.051,0.94,8.23,0.5,51.43,2.28265,0.00044,3.39,2177.0,4.34,FALSE,FALSE
1989.01,324395151,MS,qlp,VPC?,-,-,-,176.8664,-64.883,10.473000000000000,9.869,0.0,FALSE,60.0,11.15,60.0,11.15,,8046.0,252.0,-1.0,,,0.95,,,,3.45528,0.00028,,-1.0,3.86,FALSE,FALSE
1990.01,457939414,MS,qlp,PC,-,-,-,158.6708,-59.7485,10.858000000000000,9.55,0.0,FALSE,60.0,13.0,60.0,13.0,1.1,5579.0,213.0,6075.0,,0.05,0.9,14.55,5.22,317.83,3.78414,0.00111,9.71,6270.0,4.53,FALSE,FALSE
1991.01,82707763,SG,qlp,PC,-,-,-,169.9589,-51.86600000000000,10.811,9.6,0.0,FALSE,60.0,12.77,60.0,12.77,1.73,5805.0,289.0,6036.0,,0.05,0.99,14.98,0.7,317.83,6.65642,0.00046,8.94,542.0,4.45,FALSE,FALSE
1992.01,147340931,MS,qlp,PC,-,-,-,162.9169,-44.9848,10.711000000000000,9.998,0.0,FALSE,60.0,12.3,60.0,12.3,1.72,-1.0,-1.0,6736.0,,0.05,0.89,12.36,0.58,317.83,4.31224,0.00013000000000000000,7.32,664.0,4.27,FALSE,FALSE
1993.01,453464017,MS,qlp,PC,-,-,-,152.2807,-72.7982,10.822000000000000,9.738,0.0,FALSE,60.0,12.82,60.0,12.82,1.48,6190.0,202.0,6844.0,-0.081,0.05,2.36,40.61,6.1,317.83,3.94181,0.00024,8.09,1938.0,4.47,FALSE,FALSE
1994.01,445903569,MS,qlp,PC,-,-,-,147.1746,-51.7566,10.514000000000000,9.915,0.0,FALSE,60.0,11.44,60.0,11.44,2.22,7369.0,219.0,7876.0,,0.05,1.01,13.04,0.48,317.83,4.03395,0.00019,5.93,2386.0,3.96,FALSE,FALSE
1995.01,299023386,MS,qlp,PC,-,-,-,143.4665,-53.5616,9.884,9.478,0.0,FALSE,60.0,7.32,60.0,7.32,,7804.0,128.0,12567.0,,0.05,0.97,11.74,0.94,317.83,1.55293,0.00032,1.71,3247.0,2.52,FALSE,FALSE
1996.01,275384718,MS,qlp,VPC,-,-,-,178.5474,-46.8969,10.625,9.757,0.0,FALSE,60.0,11.91,60.0,11.91,2.32,6249.0,386.0,6460.0,,0.0503,1.09,20.03,0.96,317.83,7.72433,0.0008300000000000000,7.76,1173.0,4.13,FALSE,FALSE
1997.01,142378043,MS,qlp,PC,-,-,-,181.6325,-31.6457,10.261,9.396,0.0,FALSE,60.0,9.53,60.0,9.53,1.61,6311.0,192.0,6492.0,-0.11,0.0501,1.07,4.85,0.4,20.96,1.83608,0.00039,4.31,579.0,3.29,FALSE,FALSE
1998.01,429295277,MS,qlp,PC,-,-,-,184.2591,-51.075,10.742,9.642000000000000,0.0,FALSE,60.0,12.44,60.0,12.44,1.4,5972.0,208.0,6006.0,-0.27700000000000000,0.05,0.95,4.58,0.29,19.02,1.10833,0.00032,3.33,4415.0,4.33,FALSE,FALSE
1999.01,447206604,MS,qlp,PC,-,-,-,156.995,-48.4286,11.024000000000000,9.809,0.0,FALSE,60.0,13.84,60.0,13.84,1.16,5843.0,32.0,5842.0,,0.05,,19.91,,317.83,7.2137,0.00016,13.96,271.0,4.84,FALSE,FALSE
2000.01,371188886,MS,qlp,PC,-,-,-,146.3979,-66.6867,10.984000000000000,9.715,0.0,FALSE,60.0,13.63,60.0,13.63,1.18,5400.0,283.0,5547.0,,0.05,0.91,7.93,0.42,48.29,9.12758,0.00042,15.48,99.0,4.77,FALSE,FALSE
2001.01,118084044,SG,qlp,PC,-,-,-,128.1814,-58.5755,9.204,8.57,0.0,FALSE,60.0,5.06,60.0,5.06,3.96,7896.0,247.0,7703.0,,0.05,1.75,15.1,0.97,317.83,2.74372,0.00018,2.54,520.0,1.73,FALSE,FALSE
2002.01,356453768,SG,qlp,NEB,-,-,-,134.1908,-61.3715,11.207,9.93,0.0,FALSE,60.0,14.85,60.0,14.85,1.56,5986.0,131.0,6239.0,-0.556,0.0501,1.0,14.88,3.26,317.83,2.33317,0.00016,5.06,12603.0,5.22,FALSE,FALSE
2003.01,58463434,MS,qlp,STPC,-,-,-,201.5272,-27.4125,10.097000000000000,9.303000000000000,0.0,FALSE,60.0,8.47,60.0,8.47,2.46,7043.0,177.0,6953.0,0.04,0.05,1.74,15.72,0.91,317.83,,,,194.0,2.92,FALSE,FALSE
2004.01,439610306,MS,qlp,PC,-,-,-,143.4671,-55.1758,9.54,8.564,0.0,FALSE,60.0,5.87,60.0,5.87,2.46,6136.0,97.0,6865.0,,0.0501,1.05,3.32,0.23,8.21,1.79988,0.00056,2.89,6540.0,3.37,FALSE,FALSE
